noOfUnits,tenure,marketSegment,typeOfSale,district,nettPrice,x,propertyType,price,project,y,floorRange,area,street,contractDate,typeOfArea
1,Freehold,RCR,3,12,,29772.07937,Condominium,2310000,DE ROYALE,34512.52358,26-30,117,JALAN RAMA RAMA,0225,Strata
1,Freehold,RCR,3,12,,29772.07937,Condominium,1738000,DE ROYALE,34512.52358,01-05,117,JALAN RAMA RAMA,0221,Strata
1,Freehold,RCR,3,12,,29772.07937,Condominium,1758000,DE ROYALE,34512.52358,16-20,117,JALAN RAMA RAMA,1220,Strata
1,Freehold,RCR,3,12,,29772.07937,Condominium,1730000,DE ROYALE,34512.52358,11-15,119,JALAN RAMA RAMA,1220,Strata
1,Freehold,RCR,3,12,,29772.07937,Condominium,1765000,DE ROYALE,34512.52358,01-05,117,JALAN RAMA RAMA,0421,Strata
1,Freehold,RCR,3,12,,29772.07937,Condominium,1805000,DE ROYALE,34512.52358,21-25,119,JALAN RAMA RAMA,0321,Strata
1,Freehold,RCR,3,12,,29772.07937,Condominium,1360000,DE ROYALE,34512.52358,01-05,98,JALAN RAMA RAMA,0321,Strata
1,Freehold,RCR,3,12,,29772.07937,Condominium,1870000,DE ROYALE,34512.52358,11-15,119,JALAN RAMA RAMA,0222,Strata
1,Freehold,RCR,3,12,,29772.07937,Condominium,1680000,DE ROYALE,34512.52358,16-20,98,JALAN RAMA RAMA,1022,Strata
1,Freehold,RCR,3,12,,29772.07937,Condominium,2200000,DE ROYALE,34512.52358,06-10,117,JALAN RAMA RAMA,0623,Strata
1,Freehold,RCR,3,12,,29772.07937,Condominium,2430000,DE ROYALE,34512.52358,31-35,119,JALAN RAMA RAMA,1023,Strata
1,Freehold,RCR,3,12,,29772.07937,Condominium,2275000,DE ROYALE,34512.52358,06-10,117,JALAN RAMA RAMA,0324,Strata
1,Freehold,RCR,3,12,,29772.07937,Condominium,2340000,DE ROYALE,34512.52358,01-05,117,JALAN RAMA RAMA,0825,Strata
1,Freehold,RCR,3,12,,29772.07937,Condominium,1830000,DE ROYALE,34512.52358,01-05,98,JALAN RAMA RAMA,0825,Strata
1,Freehold,RCR,3,12,,29772.07937,Condominium,2560000,DE ROYALE,34512.52358,31-35,119,JALAN RAMA RAMA,0225,Strata
1,Freehold,RCR,3,12,,29772.07937,Condominium,2500000,DE ROYALE,34512.52358,31-35,119,JALAN RAMA RAMA,0625,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,2750000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0121,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3300000,ELEVEN @ HOLLAND,34551.29434,01-05,403,HOLLAND LINK,0421,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3300000,ELEVEN @ HOLLAND,34551.29434,01-05,402,HOLLAND LINK,0521,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,2750000,ELEVEN @ HOLLAND,34551.29434,01-05,345,HOLLAND LINK,0321,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,2720000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0321,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,2750000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0421,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,2750000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0421,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,2750000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0421,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,2750000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0921,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,2750000,ELEVEN @ HOLLAND,34551.29434,01-05,348,HOLLAND LINK,0421,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,2750000,ELEVEN @ HOLLAND,34551.29434,01-05,354,HOLLAND LINK,1221,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,2800000,ELEVEN @ HOLLAND,34551.29434,01-05,345,HOLLAND LINK,0321,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,2750000,ELEVEN @ HOLLAND,34551.29434,01-05,354,HOLLAND LINK,0321,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3750000,ELEVEN @ HOLLAND,34551.29434,01-05,365,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3735000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3500000,ELEVEN @ HOLLAND,34551.29434,01-05,355,HOLLAND LINK,0423,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3718000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3709000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3717000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3709000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3735000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3815000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3717000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,4264600,ELEVEN @ HOLLAND,34551.29434,01-05,399,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3500000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3784000,ELEVEN @ HOLLAND,34551.29434,01-05,354,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3803000,ELEVEN @ HOLLAND,34551.29434,01-05,355,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3710200,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,4273000,ELEVEN @ HOLLAND,34551.29434,01-05,397,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,4281400,ELEVEN @ HOLLAND,34551.29434,01-05,400,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3705000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3735000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3735000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3714000,ELEVEN @ HOLLAND,34551.29434,01-05,345,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3710000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3715000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3767000,ELEVEN @ HOLLAND,34551.29434,01-05,352,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3940000,ELEVEN @ HOLLAND,34551.29434,01-05,366,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3716000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3735000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3912999,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3821000,ELEVEN @ HOLLAND,34551.29434,01-05,355,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3767000,ELEVEN @ HOLLAND,34551.29434,01-05,350,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3807000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3835000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3714000,ELEVEN @ HOLLAND,34551.29434,01-05,345,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3735000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3694000,ELEVEN @ HOLLAND,34551.29434,01-05,345,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3735000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3711000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,4244000,ELEVEN @ HOLLAND,34551.29434,01-05,397,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3735000,ELEVEN @ HOLLAND,34551.29434,01-05,345,HOLLAND LINK,0723,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3835000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0324,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,4263000,ELEVEN @ HOLLAND,34551.29434,01-05,396,HOLLAND LINK,0723,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3920999,ELEVEN @ HOLLAND,34551.29434,01-05,345,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,4368000,ELEVEN @ HOLLAND,34551.29434,01-05,400,HOLLAND LINK,0224,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3807500,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0723,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3735000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3888000,ELEVEN @ HOLLAND,34551.29434,01-05,401,HOLLAND LINK,1023,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3780000,ELEVEN @ HOLLAND,34551.29434,01-05,386,HOLLAND LINK,0724,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3600000,ELEVEN @ HOLLAND,34551.29434,01-05,397,HOLLAND LINK,0624,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3707000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0623,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3800000,ELEVEN @ HOLLAND,34551.29434,01-05,345,HOLLAND LINK,0224,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3810000,ELEVEN @ HOLLAND,34551.29434,01-05,354,HOLLAND LINK,0324,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3920000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,1123,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3580000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,1024,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3550000,ELEVEN @ HOLLAND,34551.29434,01-05,347,HOLLAND LINK,0924,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3720000,ELEVEN @ HOLLAND,34551.29434,01-05,354,HOLLAND LINK,0525,Strata
1,99 yrs lease commencing from 2010,CCR,3,10,,23158.18648,Strata Semi-detached,3410000,ELEVEN @ HOLLAND,34551.29434,01-05,358,HOLLAND LINK,0625,Strata
5,999 yrs lease commencing from 1841,CCR,3,09,,28709.2863750337,Apartment,23000000,INSTITUTION VILLE,30857.3520894069,06-10,782,INSTITUTION HILL,0221,Strata
1,Freehold,RCR,3,12,,31781.58452,Apartment,618000,OPAL SUITES,34415.86632,01-05,38,OPAL CRESCENT,0221,Strata
1,Freehold,RCR,3,12,,31781.58452,Apartment,550000,OPAL SUITES,34415.86632,01-05,33,OPAL CRESCENT,0921,Strata
1,Freehold,RCR,3,12,,31781.58452,Apartment,660000,OPAL SUITES,34415.86632,01-05,42,OPAL CRESCENT,0223,Strata
1,Freehold,RCR,3,12,,31781.58452,Apartment,655000,OPAL SUITES,34415.86632,01-05,42,OPAL CRESCENT,0323,Strata
1,Freehold,RCR,3,12,,31781.58452,Apartment,650000,OPAL SUITES,34415.86632,01-05,42,OPAL CRESCENT,1022,Strata
1,Freehold,RCR,3,12,,31781.58452,Apartment,708000,OPAL SUITES,34415.86632,06-10,42,OPAL CRESCENT,0625,Strata
1,Freehold,RCR,3,12,,31781.58452,Apartment,666666,OPAL SUITES,34415.86632,01-05,38,OPAL CRESCENT,0425,Strata
1,Freehold,RCR,3,14,,33591.49916,Apartment,1200000,THE CENTREN,32914.38291,01-05,95,LORONG 27 GEYLANG,0122,Strata
1,Freehold,RCR,3,14,,33591.49916,Apartment,1100000,THE CENTREN,32914.38291,06-10,91,LORONG 27 GEYLANG,0221,Strata
1,Freehold,RCR,3,14,,33591.49916,Apartment,1230000,THE CENTREN,32914.38291,01-05,93,LORONG 27 GEYLANG,0822,Strata
1,Freehold,RCR,3,14,,33591.49916,Apartment,888000,THE CENTREN,32914.38291,06-10,51,LORONG 27 GEYLANG,0224,Strata
1,Freehold,RCR,3,14,,33591.49916,Apartment,900000,THE CENTREN,32914.38291,01-05,51,LORONG 27 GEYLANG,0125,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1160000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,1020,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1120000,NOVENA COURT,33831.08466,01-05,72,JALAN NOVENA BARAT,1021,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1084000,NOVENA COURT,33831.08466,01-05,72,JALAN NOVENA BARAT,0621,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1200000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,0321,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1150000,NOVENA COURT,33831.08466,01-05,72,JALAN NOVENA BARAT,0122,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1150000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,0621,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1260000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,0721,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1290000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,0622,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1270000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,0722,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1280000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,0822,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1233000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,1122,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1100000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,0922,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1365000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,0423,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1270000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,0423,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1200000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,0523,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1340800,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,0823,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1488888,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,1123,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1250000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,1123,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1180000,NOVENA COURT,33831.08466,01-05,72,JALAN NOVENA BARAT,0424,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1350000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,0324,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1350000,NOVENA COURT,33831.08466,01-05,77,JALAN NOVENA BARAT,0724,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1388888,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,1023,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1390000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,0924,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1418000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,0325,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1420000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,0625,Strata
1,Freehold,CCR,3,11,,28962.3183,Apartment,1370000,NOVENA COURT,33831.08466,01-05,80,JALAN NOVENA BARAT,1224,Strata
1,Freehold,OCR,3,14,,,Strata Terrace,2900000,BEAU VISTA,,-,257,JALAN KEMBANGAN,0125,Strata
1,Freehold,CCR,3,11,,,Semi-detached,13800000,LANDED HOUSING DEVELOPMENT,,-,565.6,CHANCERY HILL ROAD,0225,Land
1,Freehold,OCR,3,13,,31318.2725737473,Strata Detached,3088000,LYNWOOD EIGHT,36373.2163145612,-,525,LYNWOOD GROVE,1020,Strata
1,Freehold,OCR,3,13,,31318.2725737473,Strata Detached,3200000,LYNWOOD EIGHT,36373.2163145612,-,483,LYNWOOD GROVE,0121,Strata
1,Freehold,OCR,3,13,,31318.2725737473,Strata Detached,3950000,LYNWOOD EIGHT,36373.2163145612,-,536,LYNWOOD GROVE,1121,Strata
1,Freehold,OCR,3,13,,31318.2725737473,Strata Detached,3380000,LYNWOOD EIGHT,36373.2163145612,-,474,LYNWOOD GROVE,1021,Strata
1,Freehold,OCR,3,13,,31318.2725737473,Strata Detached,3750000,LYNWOOD EIGHT,36373.2163145612,-,563,LYNWOOD GROVE,0623,Strata
1,Freehold,OCR,3,13,,31318.2725737473,Strata Detached,3880000,LYNWOOD EIGHT,36373.2163145612,-,484,LYNWOOD GROVE,0424,Strata
1,Freehold,CCR,3,11,,29270.55592,Apartment,1240000,NOVENA SUITES,33459.21406,06-10,62,MOULMEIN ROAD,0121,Strata
1,Freehold,CCR,3,11,,29270.55592,Apartment,1160000,NOVENA SUITES,33459.21406,06-10,62,MOULMEIN ROAD,0222,Strata
1,Freehold,CCR,3,11,,29270.55592,Apartment,1190000,NOVENA SUITES,33459.21406,06-10,62,MOULMEIN ROAD,0722,Strata
1,Freehold,CCR,3,11,,29270.55592,Apartment,1650000,NOVENA SUITES,33459.21406,06-10,74,MOULMEIN ROAD,0822,Strata
1,Freehold,CCR,3,11,,29270.55592,Apartment,1160000,NOVENA SUITES,33459.21406,01-05,62,MOULMEIN ROAD,0622,Strata
1,Freehold,CCR,3,11,,29270.55592,Apartment,2000000,NOVENA SUITES,33459.21406,06-10,88,MOULMEIN ROAD,0223,Strata
1,Freehold,CCR,3,11,,29270.55592,Apartment,2000000,NOVENA SUITES,33459.21406,06-10,88,MOULMEIN ROAD,0523,Strata
1,Freehold,CCR,3,11,,29270.55592,Apartment,2000000,NOVENA SUITES,33459.21406,06-10,88,MOULMEIN ROAD,0523,Strata
1,Freehold,CCR,3,11,,29270.55592,Apartment,1950000,NOVENA SUITES,33459.21406,01-05,88,MOULMEIN ROAD,0424,Strata
1,Freehold,CCR,3,11,,29270.55592,Apartment,1427380,NOVENA SUITES,33459.21406,11-15,62,MOULMEIN ROAD,1124,Strata
1,Freehold,CCR,3,11,,29270.55592,Apartment,2170000,NOVENA SUITES,33459.21406,11-15,88,MOULMEIN ROAD,1024,Strata
1,Freehold,CCR,3,11,,29270.55592,Apartment,1280000,NOVENA SUITES,33459.21406,11-15,62,MOULMEIN ROAD,1124,Strata
1,Freehold,RCR,3,14,,33024.16422,Apartment,1350000,SUMMER VIEW,32667.69663,06-10,139,LORONG 12 GEYLANG,0822,Strata
1,Freehold,CCR,3,09,,28509.97603,Condominium,3500000,THE LAURELS,31900.18038,06-10,122,CAIRNHILL ROAD,1020,Strata
1,Freehold,CCR,3,09,,28509.97603,Condominium,2300000,THE LAURELS,31900.18038,06-10,82,CAIRNHILL ROAD,0121,Strata
1,Freehold,CCR,3,09,,28509.97603,Condominium,2318000,THE LAURELS,31900.18038,06-10,82,CAIRNHILL ROAD,1021,Strata
1,Freehold,CCR,3,09,,28509.97603,Condominium,1350000,THE LAURELS,31900.18038,06-10,51,CAIRNHILL ROAD,0221,Strata
1,Freehold,CCR,3,09,,28509.97603,Condominium,2268888,THE LAURELS,31900.18038,11-15,82,CAIRNHILL ROAD,0321,Strata
1,Freehold,CCR,3,09,,28509.97603,Condominium,1442888,THE LAURELS,31900.18038,16-20,51,CAIRNHILL ROAD,0321,Strata
1,Freehold,CCR,3,09,,28509.97603,Condominium,1400000,THE LAURELS,31900.18038,06-10,51,CAIRNHILL ROAD,0521,Strata
1,Freehold,CCR,3,09,,28509.97603,Condominium,2380000,THE LAURELS,31900.18038,11-15,82,CAIRNHILL ROAD,0921,Strata
1,Freehold,CCR,3,09,,28509.97603,Condominium,3650000,THE LAURELS,31900.18038,11-15,119,CAIRNHILL ROAD,1021,Strata
1,Freehold,CCR,3,09,,28509.97603,Condominium,3680000,THE LAURELS,31900.18038,06-10,119,CAIRNHILL ROAD,1021,Strata
1,Freehold,CCR,3,09,,28509.97603,Condominium,2240000,THE LAURELS,31900.18038,01-05,82,CAIRNHILL ROAD,1221,Strata
1,Freehold,CCR,3,09,,28509.97603,Condominium,1340000,THE LAURELS,31900.18038,01-05,51,CAIRNHILL ROAD,0821,Strata
1,Freehold,CCR,3,09,,28509.97603,Condominium,1440000,THE LAURELS,31900.18038,01-05,51,CAIRNHILL ROAD,0721,Strata
