noOfBedRoom,rent,propertyType,areaSqft,y,x,areaSqm,leaseDate,street,project,district
1,2700,Non-landed Properties,500-600,32427.68403,36716.59595,50-60,1024,TELOK KURAU ROAD,VIBES @ EAST COAST,15
1,2300,Non-landed Properties,400-500,32427.68403,36716.59595,30-40,1024,TELOK KURAU ROAD,VIBES @ EAST COAST,15
1,2700,Non-landed Properties,300-400,32427.68403,36716.59595,30-40,1024,TELOK KURAU ROAD,VIBES @ EAST COAST,15
1,2500,Non-landed Properties,400-500,32427.68403,36716.59595,30-40,1024,TELOK KURAU ROAD,VIBES @ EAST COAST,15
1,2550,Non-landed Properties,300-400,32427.68403,36716.59595,30-40,1024,TELOK KURAU ROAD,VIBES @ EAST COAST,15
1,2800,Non-landed Properties,300-400,32427.68403,36716.59595,30-40,1124,TELOK KURAU ROAD,VIBES @ EAST COAST,15
1,2600,Non-landed Properties,300-400,32427.68403,36716.59595,30-40,1124,TELOK KURAU ROAD,VIBES @ EAST COAST,15
1,2900,Non-landed Properties,300-400,32427.68403,36716.59595,30-40,1124,TELOK KURAU ROAD,VIBES @ EAST COAST,15
3,4700,Non-landed Properties,900-1000,31893.4118,29805.59351,90-100,1224,MACKENZIE ROAD,MACKENZIE REGENCY,09
1,2800,Non-landed Properties,400-500,37464.31771,31695.09811,30-40,1224,CARDIFF GROVE,CARDIFF RESIDENCE,19
2,3400,Non-landed Properties,600-700,37464.31771,31695.09811,50-60,1224,CARDIFF GROVE,CARDIFF RESIDENCE,19
2,3100,Non-landed Properties,600-700,37464.31771,31695.09811,50-60,1024,CARDIFF GROVE,CARDIFF RESIDENCE,19
1,2800,Non-landed Properties,400-500,37464.31771,31695.09811,30-40,1124,CARDIFF GROVE,CARDIFF RESIDENCE,19
1,2700,Non-landed Properties,400-500,37464.31771,31695.09811,30-40,1124,CARDIFF GROVE,CARDIFF RESIDENCE,19
2,3100,Non-landed Properties,600-700,37464.31771,31695.09811,50-60,1224,CARDIFF GROVE,CARDIFF RESIDENCE,19
1,2600,Non-landed Properties,400-500,37464.31771,31695.09811,30-40,1024,CARDIFF GROVE,CARDIFF RESIDENCE,19
1,3000,Non-landed Properties,400-500,37464.31771,31695.09811,30-40,1024,CARDIFF GROVE,CARDIFF RESIDENCE,19
1,2600,Non-landed Properties,400-500,37464.31771,31695.09811,40-50,1024,CARDIFF GROVE,CARDIFF RESIDENCE,19
1,2800,Non-landed Properties,400-500,37464.31771,31695.09811,30-40,1224,CARDIFF GROVE,CARDIFF RESIDENCE,19
2,3000,Non-landed Properties,600-700,37464.31771,31695.09811,50-60,1224,CARDIFF GROVE,CARDIFF RESIDENCE,19
1,2500,Non-landed Properties,400-500,37464.31771,31695.09811,30-40,1124,CARDIFF GROVE,CARDIFF RESIDENCE,19
2,3000,Non-landed Properties,600-700,37464.31771,31695.09811,50-60,1224,CARDIFF GROVE,CARDIFF RESIDENCE,19
1,3000,Non-landed Properties,400-500,37464.31771,31695.09811,30-40,1124,CARDIFF GROVE,CARDIFF RESIDENCE,19
1,2800,Non-landed Properties,400-500,37464.31771,31695.09811,30-40,1124,CARDIFF GROVE,CARDIFF RESIDENCE,19
1,2500,Non-landed Properties,400-500,37464.31771,31695.09811,30-40,1024,CARDIFF GROVE,CARDIFF RESIDENCE,19
1,2800,Non-landed Properties,400-500,37464.31771,31695.09811,30-40,1024,CARDIFF GROVE,CARDIFF RESIDENCE,19
1,2700,Non-landed Properties,400-500,37464.31771,31695.09811,30-40,1024,CARDIFF GROVE,CARDIFF RESIDENCE,19
1,2600,Non-landed Properties,400-500,37464.31771,31695.09811,30-40,1124,CARDIFF GROVE,CARDIFF RESIDENCE,19
1,2300,Non-landed Properties,400-500,32715.35275,33600.4121,30-40,1224,LORONG 24 GEYLANG,THE OCTET,14
1,2900,Non-landed Properties,400-500,32715.35275,33600.4121,30-40,1224,LORONG 24 GEYLANG,THE OCTET,14
2,2900,Non-landed Properties,500-600,32715.35275,33600.4121,40-50,1224,LORONG 24 GEYLANG,THE OCTET,14
1,2800,Non-landed Properties,400-500,32715.35275,33600.4121,30-40,1224,LORONG 24 GEYLANG,THE OCTET,14
1,2700,Non-landed Properties,400-500,32715.35275,33600.4121,30-40,1224,LORONG 24 GEYLANG,THE OCTET,14
1,2600,Non-landed Properties,400-500,32715.35275,33600.4121,40-50,1024,LORONG 24 GEYLANG,THE OCTET,14
1,2500,Non-landed Properties,400-500,32715.35275,33600.4121,40-50,1024,LORONG 24 GEYLANG,THE OCTET,14
NA,3000,Non-landed Properties,1100-1200,32567.43048,33375.78898,100-110,1024,LORONG 20 GEYLANG,NON-LANDED HOUSING DEVELOPMENT,14
NA,5500,Non-landed Properties,900-1000,32567.43048,33375.78898,80-90,1124,LORONG 20 GEYLANG,NON-LANDED HOUSING DEVELOPMENT,14
NA,6500,Non-landed Properties,1000-1100,32567.43048,33375.78898,100-110,1024,LORONG 20 GEYLANG,NON-LANDED HOUSING DEVELOPMENT,14
NA,2800,Non-landed Properties,900-1000,32567.43048,33375.78898,80-90,1124,LORONG 20 GEYLANG,NON-LANDED HOUSING DEVELOPMENT,14
NA,2800,Non-landed Properties,700-800,32567.43048,33375.78898,60-70,1124,LORONG 20 GEYLANG,NON-LANDED HOUSING DEVELOPMENT,14
NA,7800,Non-landed Properties,>3000,32799.0048,24887.61443,290-300,1224,FARRER ROAD,SUTTON PLACE,10
4,10280,Non-landed Properties,>3000,32799.0048,24887.61443,>300,1124,FARRER ROAD,SUTTON PLACE,10
NA,10000,Non-landed Properties,>3000,32799.0048,24887.61443,270-280,1124,FARRER ROAD,SUTTON PLACE,10
3,7800,Non-landed Properties,2700-2800,32799.0048,24887.61443,250-260,1224,FARRER ROAD,SUTTON PLACE,10
2,6400,Non-landed Properties,1800-1900,32799.0048,24887.61443,160-170,1124,FARRER ROAD,SUTTON PLACE,10
NA,7400,Terrace House,1500-2000,29122.07415,23238.11777,150-200,1124,JAMBOL PLACE,CHELSEA VILLAGE,05
3,5850,Non-landed Properties,1200-1300,32808.60141,23672.30445,110-120,1124,FORD AVENUE,URBAN EDGE @ HOLLAND V,10
4,10500,Non-landed Properties,2000-2100,32107.33769,28507.24551,180-190,1024,CAIRNHILL CIRCLE,HELIOS RESIDENCES,09
2,7000,Non-landed Properties,1300-1400,32107.33769,28507.24551,120-130,1224,CAIRNHILL CIRCLE,HELIOS RESIDENCES,09
2,6500,Non-landed Properties,1200-1300,32107.33769,28507.24551,110-120,1124,CAIRNHILL CIRCLE,HELIOS RESIDENCES,09
3,9300,Non-landed Properties,1700-1800,32107.33769,28507.24551,150-160,1224,CAIRNHILL CIRCLE,HELIOS RESIDENCES,09
2,7500,Non-landed Properties,1200-1300,32107.33769,28507.24551,110-120,1024,CAIRNHILL CIRCLE,HELIOS RESIDENCES,09
2,6800,Non-landed Properties,1200-1300,32107.33769,28507.24551,110-120,1024,CAIRNHILL CIRCLE,HELIOS RESIDENCES,09
2,7200,Non-landed Properties,1200-1300,32107.33769,28507.24551,110-120,1024,CAIRNHILL CIRCLE,HELIOS RESIDENCES,09
3,9300,Non-landed Properties,1900-2000,32107.33769,28507.24551,170-180,1124,CAIRNHILL CIRCLE,HELIOS RESIDENCES,09
2,7300,Non-landed Properties,1200-1300,32107.33769,28507.24551,110-120,1124,CAIRNHILL CIRCLE,HELIOS RESIDENCES,09
3,9500,Non-landed Properties,1700-1800,32107.33769,28507.24551,150-160,1124,CAIRNHILL CIRCLE,HELIOS RESIDENCES,09
1,5300,Non-landed Properties,900-1000,31768.05211,36000.05037,90-100,1224,MARINE PARADE ROAD,MARINE BLUE,15
1,3800,Non-landed Properties,600-700,31768.05211,36000.05037,50-60,1024,MARINE PARADE ROAD,MARINE BLUE,15
1,4300,Non-landed Properties,600-700,31768.05211,36000.05037,50-60,1024,MARINE PARADE ROAD,MARINE BLUE,15
1,3800,Non-landed Properties,600-700,31768.05211,36000.05037,50-60,1224,MARINE PARADE ROAD,MARINE BLUE,15
1,4100,Non-landed Properties,600-700,31768.05211,36000.05037,50-60,1124,MARINE PARADE ROAD,MARINE BLUE,15
1,3900,Non-landed Properties,600-700,31768.05211,36000.05037,50-60,1024,MARINE PARADE ROAD,MARINE BLUE,15
1,3700,Non-landed Properties,600-700,31768.05211,36000.05037,50-60,1124,MARINE PARADE ROAD,MARINE BLUE,15
1,3800,Non-landed Properties,700-800,31768.05211,36000.05037,60-70,1124,MARINE PARADE ROAD,MARINE BLUE,15
1,4400,Non-landed Properties,700-800,31768.05211,36000.05037,60-70,1024,MARINE PARADE ROAD,MARINE BLUE,15
1,4600,Non-landed Properties,600-700,31768.05211,36000.05037,60-70,1024,MARINE PARADE ROAD,MARINE BLUE,15
NA,4500,Non-landed Properties,1000-1100,32404.83138,30793.43886,100-110,1024,TYRWHITT ROAD,NON-LANDED HOUSING DEVELOPMENT,08
NA,8300,Non-landed Properties,2100-2200,32404.83138,30793.43886,190-200,1024,TYRWHITT ROAD,NON-LANDED HOUSING DEVELOPMENT,08
2,4500,Non-landed Properties,1000-1100,37371.69635,19993.6281,90-100,1024,HILLVIEW AVENUE,MERALODGE,23
3,3500,Non-landed Properties,1300-1400,33163.84436,29367.72865,120-130,1224,DERBYSHIRE ROAD,DERBYSHIRE HEIGHTS,11
2,5650,Non-landed Properties,900-1000,28848.31963,29770.54166,80-90,1224,SHENTON WAY,V ON SHENTON,01
1,4500,Non-landed Properties,600-700,28848.31963,29770.54166,60-70,1224,SHENTON WAY,V ON SHENTON,01
3,8500,Non-landed Properties,1500-1600,28848.31963,29770.54166,140-150,1224,SHENTON WAY,V ON SHENTON,01
2,6500,Non-landed Properties,1100-1200,28848.31963,29770.54166,100-110,1224,SHENTON WAY,V ON SHENTON,01
2,6200,Non-landed Properties,1000-1100,28848.31963,29770.54166,100-110,1224,SHENTON WAY,V ON SHENTON,01
1,4000,Non-landed Properties,500-600,28848.31963,29770.54166,40-50,1224,SHENTON WAY,V ON SHENTON,01
2,5700,Non-landed Properties,1000-1100,28848.31963,29770.54166,90-100,1224,SHENTON WAY,V ON SHENTON,01
2,6800,Non-landed Properties,1000-1100,28848.31963,29770.54166,100-110,1224,SHENTON WAY,V ON SHENTON,01
3,7800,Non-landed Properties,1500-1600,28848.31963,29770.54166,140-150,1224,SHENTON WAY,V ON SHENTON,01
2,7400,Non-landed Properties,1100-1200,28848.31963,29770.54166,100-110,1224,SHENTON WAY,V ON SHENTON,01
3,8200,Non-landed Properties,1500-1600,28848.31963,29770.54166,140-150,1224,SHENTON WAY,V ON SHENTON,01
1,4000,Non-landed Properties,400-500,28848.31963,29770.54166,40-50,1024,SHENTON WAY,V ON SHENTON,01
NA,3550,Non-landed Properties,400-500,28848.31963,29770.54166,40-50,1224,SHENTON WAY,V ON SHENTON,01
NA,3500,Non-landed Properties,400-500,28848.31963,29770.54166,40-50,1224,SHENTON WAY,V ON SHENTON,01
2,6000,Non-landed Properties,1100-1200,28848.31963,29770.54166,100-110,1224,SHENTON WAY,V ON SHENTON,01
3,14000,Non-landed Properties,1700-1800,28848.31963,29770.54166,160-170,1224,SHENTON WAY,V ON SHENTON,01
2,6000,Non-landed Properties,1000-1100,28848.31963,29770.54166,90-100,1124,SHENTON WAY,V ON SHENTON,01
NA,3300,Non-landed Properties,400-500,28848.31963,29770.54166,40-50,1224,SHENTON WAY,V ON SHENTON,01
2,5800,Non-landed Properties,800-900,28848.31963,29770.54166,80-90,1224,SHENTON WAY,V ON SHENTON,01
1,3800,Non-landed Properties,400-500,28848.31963,29770.54166,40-50,1124,SHENTON WAY,V ON SHENTON,01
3,7600,Non-landed Properties,1500-1600,28848.31963,29770.54166,140-150,1124,SHENTON WAY,V ON SHENTON,01
4,23000,Non-landed Properties,>3000,28848.31963,29770.54166,>300,1224,SHENTON WAY,V ON SHENTON,01
NA,3600,Non-landed Properties,400-500,28848.31963,29770.54166,40-50,1224,SHENTON WAY,V ON SHENTON,01
2,6500,Non-landed Properties,900-1000,28848.31963,29770.54166,80-90,1224,SHENTON WAY,V ON SHENTON,01
2,7500,Non-landed Properties,1100-1200,28848.31963,29770.54166,100-110,1224,SHENTON WAY,V ON SHENTON,01
3,7250,Non-landed Properties,1500-1600,28848.31963,29770.54166,140-150,1024,SHENTON WAY,V ON SHENTON,01
2,5750,Non-landed Properties,1000-1100,28848.31963,29770.54166,90-100,1024,SHENTON WAY,V ON SHENTON,01
2,6500,Non-landed Properties,800-900,28848.31963,29770.54166,80-90,1024,SHENTON WAY,V ON SHENTON,01
NA,3800,Non-landed Properties,400-500,28848.31963,29770.54166,40-50,1024,SHENTON WAY,V ON SHENTON,01
1,3350,Non-landed Properties,500-600,28848.31963,29770.54166,40-50,1024,SHENTON WAY,V ON SHENTON,01
1,5500,Non-landed Properties,700-800,28848.31963,29770.54166,60-70,1024,SHENTON WAY,V ON SHENTON,01
1,4400,Non-landed Properties,600-700,28848.31963,29770.54166,60-70,1024,SHENTON WAY,V ON SHENTON,01
1,4300,Non-landed Properties,500-600,28848.31963,29770.54166,40-50,1024,SHENTON WAY,V ON SHENTON,01
1,4500,Non-landed Properties,700-800,28848.31963,29770.54166,60-70,1024,SHENTON WAY,V ON SHENTON,01
2,5500,Non-landed Properties,1100-1200,28848.31963,29770.54166,100-110,1024,SHENTON WAY,V ON SHENTON,01
2,6100,Non-landed Properties,900-1000,28848.31963,29770.54166,80-90,1024,SHENTON WAY,V ON SHENTON,01
2,6100,Non-landed Properties,1000-1100,28848.31963,29770.54166,90-100,1024,SHENTON WAY,V ON SHENTON,01
NA,3400,Non-landed Properties,400-500,28848.31963,29770.54166,40-50,1024,SHENTON WAY,V ON SHENTON,01
NA,3300,Non-landed Properties,400-500,28848.31963,29770.54166,40-50,1024,SHENTON WAY,V ON SHENTON,01
1,4300,Non-landed Properties,600-700,28848.31963,29770.54166,60-70,1024,SHENTON WAY,V ON SHENTON,01
2,5800,Non-landed Properties,1000-1100,28848.31963,29770.54166,90-100,1024,SHENTON WAY,V ON SHENTON,01
1,4400,Non-landed Properties,700-800,28848.31963,29770.54166,60-70,1024,SHENTON WAY,V ON SHENTON,01
NA,3400,Non-landed Properties,400-500,28848.31963,29770.54166,40-50,1124,SHENTON WAY,V ON SHENTON,01
NA,3300,Non-landed Properties,400-500,28848.31963,29770.54166,40-50,1124,SHENTON WAY,V ON SHENTON,01
NA,3300,Non-landed Properties,400-500,28848.31963,29770.54166,40-50,1124,SHENTON WAY,V ON SHENTON,01
2,7660,Non-landed Properties,1000-1100,28848.31963,29770.54166,90-100,1224,SHENTON WAY,V ON SHENTON,01
3,7400,Non-landed Properties,1500-1600,28848.31963,29770.54166,140-150,1124,SHENTON WAY,V ON SHENTON,01
3,8000,Non-landed Properties,1500-1600,28848.31963,29770.54166,140-150,1124,SHENTON WAY,V ON SHENTON,01
3,14000,Non-landed Properties,1700-1800,28848.31963,29770.54166,160-170,1124,SHENTON WAY,V ON SHENTON,01
2,6800,Non-landed Properties,1200-1300,28848.31963,29770.54166,110-120,1124,SHENTON WAY,V ON SHENTON,01
2,6200,Non-landed Properties,1100-1200,28848.31963,29770.54166,100-110,1124,SHENTON WAY,V ON SHENTON,01
1,3900,Non-landed Properties,400-500,28848.31963,29770.54166,40-50,1124,SHENTON WAY,V ON SHENTON,01
2,6300,Non-landed Properties,900-1000,28848.31963,29770.54166,80-90,1124,SHENTON WAY,V ON SHENTON,01
2,8080,Non-landed Properties,1200-1300,28848.31963,29770.54166,110-120,1124,SHENTON WAY,V ON SHENTON,01
2,5800,Non-landed Properties,900-1000,28848.31963,29770.54166,80-90,1124,SHENTON WAY,V ON SHENTON,01
3,7000,Non-landed Properties,1300-1400,28848.31963,29770.54166,120-130,1124,SHENTON WAY,V ON SHENTON,01
3,7200,Non-landed Properties,1500-1600,28848.31963,29770.54166,140-150,1124,SHENTON WAY,V ON SHENTON,01
1,4200,Non-landed Properties,400-500,28848.31963,29770.54166,40-50,1024,SHENTON WAY,V ON SHENTON,01
3,10000,Non-landed Properties,1700-1800,28848.31963,29770.54166,160-170,1124,SHENTON WAY,V ON SHENTON,01
1,3100,Non-landed Properties,400-500,32584.65566,36659.7127,40-50,1124,TELOK KURAU ROAD,RESIDENCE TWENTY-TWO,15
2,3500,Non-landed Properties,800-900,37223.0917,28850.95231,80-90,1224,PEMIMPIN DRIVE,MARYMOUNT VIEW,20
3,4500,Non-landed Properties,1100-1200,37223.0917,28850.95231,100-110,1124,PEMIMPIN DRIVE,MARYMOUNT VIEW,20
NA,12500,Semi-Detached House,3500-4000,33951.66712,26409.76377,300-350,1024,JALAN TEMPUA,CAPITOL PARK,11
NA,5000,Non-landed Properties,800-900,32887.9495,33040.99855,70-80,1024,LORONG 17 GEYLANG,NON-LANDED HOUSING DEVELOPMENT,14
NA,5000,Non-landed Properties,800-900,32887.9495,33040.99855,70-80,1024,LORONG 17 GEYLANG,NON-LANDED HOUSING DEVELOPMENT,14
NA,4400,Non-landed Properties,900-1000,32887.9495,33040.99855,80-90,1224,LORONG 17 GEYLANG,NON-LANDED HOUSING DEVELOPMENT,14
NA,4750,Non-landed Properties,800-900,32887.9495,33040.99855,70-80,1024,LORONG 17 GEYLANG,NON-LANDED HOUSING DEVELOPMENT,14
NA,7200,Terrace House,2500-3000,33927.86274,41729.09452,200-250,1024,EASTWOOD GREEN,EASTWOOD PARK,16
3,4500,Non-landed Properties,1100-1200,30022.32884,21874.76111,100-110,1024,PASIR PANJANG ROAD,THE ESTIVA,05
3,6750,Non-landed Properties,1800-1900,30022.32884,21874.76111,160-170,1024,PASIR PANJANG ROAD,THE ESTIVA,05
2,3850,Non-landed Properties,900-1000,30022.32884,21874.76111,90-100,1024,PASIR PANJANG ROAD,THE ESTIVA,05
2,4600,Non-landed Properties,700-800,31725.1082706289,23081.277777406,70-80,1224,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
2,5000,Non-landed Properties,600-700,31725.1082706289,23081.277777406,60-70,1224,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
2,5000,Non-landed Properties,700-800,31725.1082706289,23081.277777406,70-80,1224,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
1,4000,Non-landed Properties,500-600,31725.1082706289,23081.277777406,40-50,1024,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
2,5000,Non-landed Properties,700-800,31725.1082706289,23081.277777406,70-80,1224,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
2,5500,Non-landed Properties,700-800,31725.1082706289,23081.277777406,70-80,1224,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
2,5600,Non-landed Properties,700-800,31725.1082706289,23081.277777406,70-80,1224,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
NA,4800,Non-landed Properties,600-700,31725.1082706289,23081.277777406,60-70,1024,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
2,5800,Non-landed Properties,700-800,31725.1082706289,23081.277777406,70-80,1124,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
2,5100,Non-landed Properties,600-700,31725.1082706289,23081.277777406,60-70,1124,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
2,4800,Non-landed Properties,600-700,31725.1082706289,23081.277777406,60-70,1124,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
NA,5200,Non-landed Properties,700-800,31725.1082706289,23081.277777406,70-80,1124,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
4,8000,Non-landed Properties,1300-1400,31725.1082706289,23081.277777406,120-130,1224,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
3,6500,Non-landed Properties,1100-1200,31725.1082706289,23081.277777406,100-110,1224,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
2,4600,Non-landed Properties,700-800,31725.1082706289,23081.277777406,70-80,1224,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
3,6800,Non-landed Properties,1100-1200,31725.1082706289,23081.277777406,100-110,1224,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
3,6900,Non-landed Properties,1100-1200,31725.1082706289,23081.277777406,100-110,1224,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
2,5100,Non-landed Properties,700-800,31725.1082706289,23081.277777406,70-80,1224,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
NA,5200,Non-landed Properties,700-800,31725.1082706289,23081.277777406,70-80,1024,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
3,5400,Non-landed Properties,900-1000,31725.1082706289,23081.277777406,80-90,1024,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
2,5300,Non-landed Properties,700-800,31725.1082706289,23081.277777406,70-80,1024,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
2,5200,Non-landed Properties,700-800,31725.1082706289,23081.277777406,70-80,1124,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
1,3500,Non-landed Properties,500-600,31725.1082706289,23081.277777406,40-50,1024,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
3,7500,Non-landed Properties,1100-1200,31725.1082706289,23081.277777406,100-110,1224,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
3,6000,Non-landed Properties,900-1000,31725.1082706289,23081.277777406,80-90,1224,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
4,8250,Non-landed Properties,1300-1400,31725.1082706289,23081.277777406,120-130,1124,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
1,3900,Non-landed Properties,500-600,31725.1082706289,23081.277777406,40-50,1124,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
2,5500,Non-landed Properties,700-800,31725.1082706289,23081.277777406,70-80,1024,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
2,5800,Non-landed Properties,700-800,31725.1082706289,23081.277777406,70-80,1024,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
2,5600,Non-landed Properties,700-800,31725.1082706289,23081.277777406,70-80,1024,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
1,3900,Non-landed Properties,500-600,31725.1082706289,23081.277777406,40-50,1024,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
2,5500,Non-landed Properties,700-800,31725.1082706289,23081.277777406,70-80,1024,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
3,6700,Non-landed Properties,1100-1200,31725.1082706289,23081.277777406,100-110,1124,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
1,3500,Non-landed Properties,500-600,31725.1082706289,23081.277777406,40-50,1124,SLIM BARRACKS RISE,ONE-NORTH EDEN,05
NA,5200,Terrace House,1500-2000,36911.29049,29300.73024,100-150,1024,CLOVER WAY,CLOVER PARK,20
NA,5500,Terrace House,1500-2000,36911.29049,29300.73024,150-200,1124,CLOVER WAY,CLOVER PARK,20
1,3000,Non-landed Properties,400-500,30896.0466,20512.94915,40-50,1224,WEST COAST ROAD,THE SORRENTO,05
2,4000,Non-landed Properties,700-800,30896.0466,20512.94915,60-70,1224,WEST COAST ROAD,THE SORRENTO,05
1,3100,Non-landed Properties,400-500,30896.0466,20512.94915,40-50,1224,WEST COAST ROAD,THE SORRENTO,05
1,3150,Non-landed Properties,400-500,30896.0466,20512.94915,40-50,1024,WEST COAST ROAD,THE SORRENTO,05
1,3500,Non-landed Properties,400-500,30896.0466,20512.94915,40-50,1024,WEST COAST ROAD,THE SORRENTO,05
1,3500,Non-landed Properties,400-500,30896.0466,20512.94915,40-50,1024,WEST COAST ROAD,THE SORRENTO,05
2,4100,Non-landed Properties,700-800,30896.0466,20512.94915,60-70,1024,WEST COAST ROAD,THE SORRENTO,05
1,3000,Non-landed Properties,400-500,30896.0466,20512.94915,40-50,1024,WEST COAST ROAD,THE SORRENTO,05
2,4000,Non-landed Properties,700-800,30896.0466,20512.94915,60-70,1024,WEST COAST ROAD,THE SORRENTO,05
3,5800,Non-landed Properties,1500-1600,33273.19339,28124.72474,140-150,1224,BALMORAL ROAD,BALMORAL GATE,10
3,5200,Non-landed Properties,1500-1600,33273.19339,28124.72474,140-150,1024,BALMORAL ROAD,BALMORAL GATE,10
1,3600,Non-landed Properties,900-1000,35553.42515,22068.54866,90-100,1224,DUNEARN ROAD,JARDIN,21
4,7500,Non-landed Properties,1800-1900,35553.42515,22068.54866,160-170,1024,DUNEARN ROAD,JARDIN,21
2,4500,Non-landed Properties,1100-1200,35553.42515,22068.54866,100-110,1124,DUNEARN ROAD,JARDIN,21
2,5100,Non-landed Properties,1000-1100,35553.42515,22068.54866,90-100,1124,DUNEARN ROAD,JARDIN,21
1,4100,Non-landed Properties,1000-1100,35553.42515,22068.54866,90-100,1124,DUNEARN ROAD,JARDIN,21
2,4700,Non-landed Properties,900-1000,35553.42515,22068.54866,80-90,1224,DUNEARN ROAD,JARDIN,21
2,4800,Non-landed Properties,1000-1100,35553.42515,22068.54866,100-110,1224,DUNEARN ROAD,JARDIN,21
2,4600,Non-landed Properties,1000-1100,35553.42515,22068.54866,100-110,1124,DUNEARN ROAD,JARDIN,21
NA,6100,Terrace House,1500-2000,33504.52578,30657.11018,150-200,1024,MCNAIR ROAD,TOWNER VILLE,12
NA,6450,Terrace House,1500-2000,33504.52578,30657.11018,150-200,1024,MCNAIR ROAD,TOWNER VILLE,12
NA,6200,Terrace House,1500-2000,33504.52578,30657.11018,150-200,1124,MCNAIR ROAD,TOWNER VILLE,12
NA,6400,Terrace House,1500-2000,33504.52578,30657.11018,150-200,1224,MCNAIR ROAD,TOWNER VILLE,12
NA,7200,Terrace House,1500-2000,33504.52578,30657.11018,150-200,1224,MCNAIR ROAD,TOWNER VILLE,12
NA,7200,Terrace House,1500-2000,33504.52578,30657.11018,150-200,1124,MCNAIR ROAD,TOWNER VILLE,12
NA,6000,Terrace House,1500-2000,33504.52578,30657.11018,150-200,1224,MCNAIR ROAD,TOWNER VILLE,12
NA,6200,Terrace House,1500-2000,33504.52578,30657.11018,150-200,1024,MCNAIR ROAD,TOWNER VILLE,12
NA,7200,Terrace House,2000-2500,33504.52578,30657.11018,200-250,1224,MCNAIR ROAD,TOWNER VILLE,12
NA,7400,Terrace House,2000-2500,33504.52578,30657.11018,200-250,1024,MCNAIR ROAD,TOWNER VILLE,12
NA,8000,Terrace House,2000-2500,33504.52578,30657.11018,200-250,1124,MCNAIR ROAD,TOWNER VILLE,12
NA,7500,Terrace House,2000-2500,33504.52578,30657.11018,200-250,1124,MCNAIR ROAD,TOWNER VILLE,12
3,10300,Non-landed Properties,1700-1800,33821.11953,26925.8935,160-170,1224,TREVOSE CRESCENT,THE GLYNDEBOURNE,11
3,7500,Non-landed Properties,1400-1500,33821.11953,26925.8935,130-140,1224,TREVOSE CRESCENT,THE GLYNDEBOURNE,11
4,10200,Non-landed Properties,1900-2000,33821.11953,26925.8935,180-190,1224,TREVOSE CRESCENT,THE GLYNDEBOURNE,11
2,5700,Non-landed Properties,1000-1100,33821.11953,26925.8935,90-100,1224,TREVOSE CRESCENT,THE GLYNDEBOURNE,11
4,12000,Non-landed Properties,2400-2500,33821.11953,26925.8935,220-230,1024,TREVOSE CRESCENT,THE GLYNDEBOURNE,11
2,4700,Non-landed Properties,1000-1100,33821.11953,26925.8935,90-100,1224,TREVOSE CRESCENT,THE GLYNDEBOURNE,11
5,15500,Non-landed Properties,>3000,33821.11953,26925.8935,>300,1124,TREVOSE CRESCENT,THE GLYNDEBOURNE,11
3,9000,Non-landed Properties,1700-1800,33821.11953,26925.8935,160-170,1124,TREVOSE CRESCENT,THE GLYNDEBOURNE,11
1,3950,Non-landed Properties,900-1000,33821.11953,26925.8935,80-90,1124,TREVOSE CRESCENT,THE GLYNDEBOURNE,11
1,3900,Non-landed Properties,600-700,33821.11953,26925.8935,60-70,1124,TREVOSE CRESCENT,THE GLYNDEBOURNE,11
NA,5000,Semi-Detached House,2000-2500,34248.0051220277,33421.4311588464,200-250,1124,SALLIM ROAD,LANDED HOUSING DEVELOPMENT,14
