noOfBedRoom,rent,propertyType,areaSqft,y,x,areaSqm,leaseDate,street,project,district
3,2600,Non-landed Properties,1200-1300,43924.70551,28200.76439,110-120,0121,YISHUN STREET 81,ORCHID PARK CONDOMINIUM,27
2,2000,Non-landed Properties,800-900,43924.70551,28200.76439,80-90,0321,YISHUN STREET 81,ORCHID PARK CONDOMINIUM,27
3,2700,Non-landed Properties,1100-1200,43924.70551,28200.76439,100-110,0321,YISHUN STREET 81,ORCHID PARK CONDOMINIUM,27
3,2950,Non-landed Properties,1200-1300,43924.70551,28200.76439,110-120,0321,YISHUN STREET 81,ORCHID PARK CONDOMINIUM,27
4,2800,Non-landed Properties,1700-1800,43924.70551,28200.76439,160-170,0221,YISHUN STREET 81,ORCHID PARK CONDOMINIUM,27
2,2100,Non-landed Properties,900-1000,43924.70551,28200.76439,80-90,0121,YISHUN STREET 81,ORCHID PARK CONDOMINIUM,27
3,2200,Non-landed Properties,1100-1200,43924.70551,28200.76439,110-120,0121,YISHUN STREET 81,ORCHID PARK CONDOMINIUM,27
2,1950,Non-landed Properties,900-1000,43924.70551,28200.76439,80-90,0321,YISHUN STREET 81,ORCHID PARK CONDOMINIUM,27
2,2200,Non-landed Properties,900-1000,43924.70551,28200.76439,80-90,0321,YISHUN STREET 81,ORCHID PARK CONDOMINIUM,27
3,7300,Non-landed Properties,1900-2000,30972.73065,29019.57778,180-190,0121,OXLEY WALK,BELLE VUE RESIDENCES,09
3,6900,Non-landed Properties,1900-2000,30972.73065,29019.57778,170-180,0321,OXLEY WALK,BELLE VUE RESIDENCES,09
3,9000,Non-landed Properties,>3000,30972.73065,29019.57778,>300,0121,OXLEY WALK,BELLE VUE RESIDENCES,09
3,8100,Non-landed Properties,2000-2100,30972.73065,29019.57778,180-190,0221,OXLEY WALK,BELLE VUE RESIDENCES,09
3,6900,Non-landed Properties,1700-1800,30972.73065,29019.57778,160-170,0321,OXLEY WALK,BELLE VUE RESIDENCES,09
3,10000,Non-landed Properties,>3000,30972.73065,29019.57778,>300,0321,OXLEY WALK,BELLE VUE RESIDENCES,09
3,7500,Non-landed Properties,1900-2000,30972.73065,29019.57778,180-190,0221,OXLEY WALK,BELLE VUE RESIDENCES,09
3,8500,Non-landed Properties,1900-2000,30972.73065,29019.57778,170-180,0321,OXLEY WALK,BELLE VUE RESIDENCES,09
3,9000,Non-landed Properties,2900-3000,30972.73065,29019.57778,270-280,0121,OXLEY WALK,BELLE VUE RESIDENCES,09
3,8000,Non-landed Properties,2000-2100,30972.73065,29019.57778,180-190,0321,OXLEY WALK,BELLE VUE RESIDENCES,09
4,9800,Non-landed Properties,2200-2300,30972.73065,29019.57778,210-220,0321,OXLEY WALK,BELLE VUE RESIDENCES,09
4,9200,Non-landed Properties,2200-2300,30972.73065,29019.57778,210-220,0221,OXLEY WALK,BELLE VUE RESIDENCES,09
4,8500,Non-landed Properties,2600-2700,30972.73065,29019.57778,240-250,0121,OXLEY WALK,BELLE VUE RESIDENCES,09
4,8000,Non-landed Properties,2100-2200,30972.73065,29019.57778,190-200,0121,OXLEY WALK,BELLE VUE RESIDENCES,09
3,8000,Non-landed Properties,2000-2100,30972.73065,29019.57778,180-190,0121,OXLEY WALK,BELLE VUE RESIDENCES,09
4,9300,Non-landed Properties,2100-2200,30972.73065,29019.57778,200-210,0121,OXLEY WALK,BELLE VUE RESIDENCES,09
3,8100,Non-landed Properties,2000-2100,30972.73065,29019.57778,180-190,0221,OXLEY WALK,BELLE VUE RESIDENCES,09
NA,75000,Detached House,>8000,33575.53874,26717.60093,>800,0221,DALVEY ESTATE,LANDED HOUSING DEVELOPMENT,10
3,5900,Non-landed Properties,1400-1500,32903.07836,29079.04935,130-140,0221,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
3,6600,Non-landed Properties,1400-1500,32903.07836,29079.04935,130-140,0321,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
3,5800,Non-landed Properties,1400-1500,32903.07836,29079.04935,130-140,0321,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
3,6000,Non-landed Properties,1400-1500,32903.07836,29079.04935,130-140,0221,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
3,6000,Non-landed Properties,1400-1500,32903.07836,29079.04935,130-140,0221,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
3,6950,Non-landed Properties,1400-1500,32903.07836,29079.04935,130-140,0221,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
4,8500,Non-landed Properties,2000-2100,32903.07836,29079.04935,180-190,0121,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
3,6450,Non-landed Properties,1500-1600,32903.07836,29079.04935,140-150,0121,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
3,6600,Non-landed Properties,1500-1600,32903.07836,29079.04935,140-150,0321,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,5300,Non-landed Properties,1000-1100,32903.07836,29079.04935,90-100,0121,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4000,Non-landed Properties,900-1000,32903.07836,29079.04935,90-100,0121,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4200,Non-landed Properties,1000-1100,32903.07836,29079.04935,90-100,0221,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
3,6200,Non-landed Properties,1400-1500,32903.07836,29079.04935,130-140,0221,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
4,6000,Non-landed Properties,1600-1700,32903.07836,29079.04935,150-160,0221,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4000,Non-landed Properties,1000-1100,32903.07836,29079.04935,90-100,0321,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4700,Non-landed Properties,1100-1200,32903.07836,29079.04935,100-110,0321,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4700,Non-landed Properties,1000-1100,32903.07836,29079.04935,90-100,0321,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
3,6000,Non-landed Properties,1400-1500,32903.07836,29079.04935,130-140,0321,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
3,6300,Non-landed Properties,1400-1500,32903.07836,29079.04935,130-140,0321,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
3,6000,Non-landed Properties,1400-1500,32903.07836,29079.04935,130-140,0321,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
3,6000,Non-landed Properties,1400-1500,32903.07836,29079.04935,130-140,0321,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4900,Non-landed Properties,1000-1100,32903.07836,29079.04935,90-100,0321,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
4,7400,Non-landed Properties,1600-1700,32903.07836,29079.04935,150-160,0221,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4200,Non-landed Properties,1000-1100,32903.07836,29079.04935,90-100,0121,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4000,Non-landed Properties,1000-1100,32903.07836,29079.04935,90-100,0221,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
4,7000,Non-landed Properties,1600-1700,32903.07836,29079.04935,150-160,0221,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,3800,Non-landed Properties,800-900,32903.07836,29079.04935,70-80,0121,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4000,Non-landed Properties,800-900,32903.07836,29079.04935,70-80,0121,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4000,Non-landed Properties,800-900,32903.07836,29079.04935,80-90,0121,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4000,Non-landed Properties,900-1000,32903.07836,29079.04935,80-90,0121,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
3,5800,Non-landed Properties,1300-1400,32903.07836,29079.04935,120-130,0121,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4550,Non-landed Properties,900-1000,32903.07836,29079.04935,80-90,0121,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
1,2300,Non-landed Properties,500-600,32903.07836,29079.04935,50-60,0121,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4100,Non-landed Properties,800-900,32903.07836,29079.04935,70-80,0121,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
1,2300,Non-landed Properties,500-600,32903.07836,29079.04935,50-60,0121,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,3900,Non-landed Properties,800-900,32903.07836,29079.04935,80-90,0121,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
1,2700,Non-landed Properties,500-600,32903.07836,29079.04935,50-60,0221,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
1,3000,Non-landed Properties,500-600,32903.07836,29079.04935,50-60,0221,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4450,Non-landed Properties,900-1000,32903.07836,29079.04935,80-90,0121,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,5000,Non-landed Properties,800-900,32903.07836,29079.04935,70-80,0321,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4400,Non-landed Properties,800-900,32903.07836,29079.04935,70-80,0321,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4300,Non-landed Properties,800-900,32903.07836,29079.04935,80-90,0321,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4000,Non-landed Properties,800-900,32903.07836,29079.04935,70-80,0321,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
1,3000,Non-landed Properties,500-600,32903.07836,29079.04935,50-60,0321,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
1,2550,Non-landed Properties,500-600,32903.07836,29079.04935,50-60,0221,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
1,2700,Non-landed Properties,500-600,32903.07836,29079.04935,50-60,0221,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
2,4000,Non-landed Properties,900-1000,32903.07836,29079.04935,80-90,0221,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11
1,2000,Non-landed Properties,400-500,32919.0261,30338.16181,40-50,0121,RANGOON ROAD,R66 APARTMENTS,08
1,2500,Non-landed Properties,700-800,32919.0261,30338.16181,60-70,0321,RANGOON ROAD,R66 APARTMENTS,08
1,2100,Non-landed Properties,500-600,32919.0261,30338.16181,40-50,0321,RANGOON ROAD,R66 APARTMENTS,08
2,3300,Non-landed Properties,900-1000,32919.0261,30338.16181,90-100,0221,RANGOON ROAD,R66 APARTMENTS,08
1,1850,Non-landed Properties,500-600,32919.0261,30338.16181,40-50,0221,RANGOON ROAD,R66 APARTMENTS,08
1,2000,Non-landed Properties,600-700,32919.0261,30338.16181,50-60,0221,RANGOON ROAD,R66 APARTMENTS,08
2,3600,Non-landed Properties,1100-1200,33031.12502,29067.63596,100-110,0221,LINCOLN ROAD,NON-LANDED HOUSING DEVELOPMENT,11
2,2700,Non-landed Properties,800-900,33031.12502,29067.63596,80-90,0321,LINCOLN ROAD,NON-LANDED HOUSING DEVELOPMENT,11
3,3100,Non-landed Properties,1300-1400,34305.6216,31289.94594,120-130,0121,ST. MICHAEL'S ROAD,ST MICHAEL'S CONDOMINIUM,12
3,2300,Non-landed Properties,1300-1400,34305.6216,31289.94594,120-130,0221,ST. MICHAEL'S ROAD,ST MICHAEL'S CONDOMINIUM,12
3,3000,Non-landed Properties,1300-1400,34042.47202,30137.13693,120-130,0221,KIM KEAT ROAD,KIM KEAT LODGE,12
3,4400,Non-landed Properties,1700-1800,35442.95414,22389.59157,160-170,0121,DUNEARN ROAD,THE BLOSSOMVALE,21
3,3500,Non-landed Properties,1300-1400,35442.95414,22389.59157,120-130,0121,DUNEARN ROAD,THE BLOSSOMVALE,21
3,3500,Non-landed Properties,1400-1500,35442.95414,22389.59157,130-140,0121,DUNEARN ROAD,THE BLOSSOMVALE,21
2,2600,Non-landed Properties,800-900,35442.95414,22389.59157,70-80,0121,DUNEARN ROAD,THE BLOSSOMVALE,21
3,3700,Non-landed Properties,1400-1500,35442.95414,22389.59157,130-140,0121,DUNEARN ROAD,THE BLOSSOMVALE,21
3,3700,Non-landed Properties,1300-1400,35442.95414,22389.59157,120-130,0321,DUNEARN ROAD,THE BLOSSOMVALE,21
2,2820,Non-landed Properties,900-1000,35442.95414,22389.59157,80-90,0321,DUNEARN ROAD,THE BLOSSOMVALE,21
3,3980,Non-landed Properties,1500-1600,35442.95414,22389.59157,140-150,0221,DUNEARN ROAD,THE BLOSSOMVALE,21
3,4150,Non-landed Properties,1500-1600,35442.95414,22389.59157,140-150,0321,DUNEARN ROAD,THE BLOSSOMVALE,21
3,4000,Non-landed Properties,1300-1400,35442.95414,22389.59157,120-130,0221,DUNEARN ROAD,THE BLOSSOMVALE,21
3,4100,Non-landed Properties,1300-1400,35442.95414,22389.59157,120-130,0221,DUNEARN ROAD,THE BLOSSOMVALE,21
2,2500,Non-landed Properties,800-900,35442.95414,22389.59157,70-80,0221,DUNEARN ROAD,THE BLOSSOMVALE,21
3,3700,Non-landed Properties,1400-1500,35442.95414,22389.59157,130-140,0221,DUNEARN ROAD,THE BLOSSOMVALE,21
4,9000,Non-landed Properties,2700-2800,34837.57971,28818.77187,250-260,0121,THOMSON LANE,SKY@ELEVEN,11
4,9300,Non-landed Properties,2700-2800,34837.57971,28818.77187,250-260,0121,THOMSON LANE,SKY@ELEVEN,11
4,8900,Non-landed Properties,2700-2800,34837.57971,28818.77187,250-260,0121,THOMSON LANE,SKY@ELEVEN,11
4,9000,Non-landed Properties,2700-2800,34837.57971,28818.77187,250-260,0121,THOMSON LANE,SKY@ELEVEN,11
4,9000,Non-landed Properties,2700-2800,34837.57971,28818.77187,250-260,0221,THOMSON LANE,SKY@ELEVEN,11
4,9400,Non-landed Properties,2700-2800,34837.57971,28818.77187,250-260,0221,THOMSON LANE,SKY@ELEVEN,11
4,10500,Non-landed Properties,2700-2800,34837.57971,28818.77187,250-260,0121,THOMSON LANE,SKY@ELEVEN,11
3,6500,Non-landed Properties,1800-1900,34837.57971,28818.77187,170-180,0121,THOMSON LANE,SKY@ELEVEN,11
3,6700,Non-landed Properties,1800-1900,34837.57971,28818.77187,170-180,0121,THOMSON LANE,SKY@ELEVEN,11
3,6300,Non-landed Properties,1800-1900,34837.57971,28818.77187,170-180,0121,THOMSON LANE,SKY@ELEVEN,11
3,6600,Non-landed Properties,1800-1900,34837.57971,28818.77187,170-180,0121,THOMSON LANE,SKY@ELEVEN,11
4,7300,Non-landed Properties,2200-2300,34837.57971,28818.77187,210-220,0321,THOMSON LANE,SKY@ELEVEN,11
4,8000,Non-landed Properties,2200-2300,34837.57971,28818.77187,210-220,0221,THOMSON LANE,SKY@ELEVEN,11
NA,5100,Terrace House,2500-3000,37618.67301,31807.62435,250-300,0221,CHUAN WALK,LA QUINTA PARK,19
4,4500,Non-landed Properties,2000-2100,36014.5689,14972.25612,180-190,0321,CORPORATION ROAD,LAKEHOLMZ,22
3,3300,Non-landed Properties,1300-1400,36014.5689,14972.25612,120-130,0221,CORPORATION ROAD,LAKEHOLMZ,22
4,4100,Non-landed Properties,1400-1500,36014.5689,14972.25612,130-140,0321,CORPORATION ROAD,LAKEHOLMZ,22
3,2850,Non-landed Properties,1300-1400,36014.5689,14972.25612,120-130,0221,CORPORATION ROAD,LAKEHOLMZ,22
3,3000,Non-landed Properties,1200-1300,36014.5689,14972.25612,110-120,0221,CORPORATION ROAD,LAKEHOLMZ,22
3,2750,Non-landed Properties,1200-1300,36014.5689,14972.25612,110-120,0221,CORPORATION ROAD,LAKEHOLMZ,22
4,3300,Non-landed Properties,1500-1600,36014.5689,14972.25612,140-150,0121,CORPORATION ROAD,LAKEHOLMZ,22
3,2900,Non-landed Properties,1200-1300,36014.5689,14972.25612,110-120,0121,CORPORATION ROAD,LAKEHOLMZ,22
2,2450,Non-landed Properties,1000-1100,36014.5689,14972.25612,90-100,0121,CORPORATION ROAD,LAKEHOLMZ,22
2,2850,Non-landed Properties,1700-1800,36014.5689,14972.25612,150-160,0121,CORPORATION ROAD,LAKEHOLMZ,22
2,2600,Non-landed Properties,1000-1100,36014.5689,14972.25612,90-100,0121,CORPORATION ROAD,LAKEHOLMZ,22
2,2900,Non-landed Properties,1500-1600,36014.5689,14972.25612,140-150,0321,CORPORATION ROAD,LAKEHOLMZ,22
4,3450,Non-landed Properties,1500-1600,36014.5689,14972.25612,140-150,0321,CORPORATION ROAD,LAKEHOLMZ,22
3,3100,Non-landed Properties,1200-1300,36014.5689,14972.25612,110-120,0121,CORPORATION ROAD,LAKEHOLMZ,22
3,3700,Non-landed Properties,1200-1300,36014.5689,14972.25612,110-120,0121,CORPORATION ROAD,LAKEHOLMZ,22
4,4000,Non-landed Properties,1500-1600,36014.5689,14972.25612,130-140,0321,CORPORATION ROAD,LAKEHOLMZ,22
3,3200,Non-landed Properties,1300-1400,36014.5689,14972.25612,120-130,0221,CORPORATION ROAD,LAKEHOLMZ,22
3,2400,Non-landed Properties,1500-1600,46386.71098,27077.19429,140-150,0121,SEMBAWANG ROAD,SELETARIS,27
3,2300,Non-landed Properties,1300-1400,46386.71098,27077.19429,120-130,0321,SEMBAWANG ROAD,SELETARIS,27
2,1900,Non-landed Properties,1200-1300,46386.71098,27077.19429,110-120,0321,SEMBAWANG ROAD,SELETARIS,27
2,1800,Non-landed Properties,1100-1200,46386.71098,27077.19429,100-110,0221,SEMBAWANG ROAD,SELETARIS,27
3,2400,Non-landed Properties,1100-1200,46386.71098,27077.19429,100-110,0121,SEMBAWANG ROAD,SELETARIS,27
4,2900,Non-landed Properties,1600-1700,46386.71098,27077.19429,150-160,0221,SEMBAWANG ROAD,SELETARIS,27
4,2900,Non-landed Properties,1600-1700,46386.71098,27077.19429,150-160,0321,SEMBAWANG ROAD,SELETARIS,27
4,3000,Non-landed Properties,1600-1700,46386.71098,27077.19429,150-160,0221,SEMBAWANG ROAD,SELETARIS,27
3,3100,Non-landed Properties,1200-1300,33266.16496,36664.86301,110-120,0121,LORONG G TELOK KURAU,THE MEDLEY,15
2,2400,Non-landed Properties,800-900,33266.16496,36664.86301,70-80,0121,LORONG G TELOK KURAU,THE MEDLEY,15
2,2600,Non-landed Properties,1100-1200,30919.6744,28494.26202,100-110,0121,RIVER VALLEY ROAD,RIVER VALLEY COURT,09
NA,4600,Semi-Detached House,4000-4500,40931.36987,31704.33441,400-450,0121,KASAI ROAD,SELETAR HILLS ESTATE,28
2,2300,Non-landed Properties,700-800,41146.52461,35025.04517,70-80,0121,COMPASSVALE ROAD,THE LUXURIE,19
2,2500,Non-landed Properties,800-900,41146.52461,35025.04517,80-90,0121,COMPASSVALE ROAD,THE LUXURIE,19
2,2700,Non-landed Properties,800-900,41146.52461,35025.04517,80-90,0121,COMPASSVALE ROAD,THE LUXURIE,19
2,2100,Non-landed Properties,800-900,41146.52461,35025.04517,80-90,0321,COMPASSVALE ROAD,THE LUXURIE,19
1,1800,Non-landed Properties,400-500,41146.52461,35025.04517,40-50,0321,COMPASSVALE ROAD,THE LUXURIE,19
2,2250,Non-landed Properties,800-900,41146.52461,35025.04517,80-90,0321,COMPASSVALE ROAD,THE LUXURIE,19
2,2400,Non-landed Properties,700-800,41146.52461,35025.04517,70-80,0321,COMPASSVALE ROAD,THE LUXURIE,19
3,2650,Non-landed Properties,1000-1100,41146.52461,35025.04517,90-100,0121,COMPASSVALE ROAD,THE LUXURIE,19
2,2100,Non-landed Properties,700-800,41146.52461,35025.04517,70-80,0121,COMPASSVALE ROAD,THE LUXURIE,19
2,2150,Non-landed Properties,700-800,41146.52461,35025.04517,60-70,0121,COMPASSVALE ROAD,THE LUXURIE,19
3,2400,Non-landed Properties,1000-1100,41146.52461,35025.04517,90-100,0221,COMPASSVALE ROAD,THE LUXURIE,19
3,2700,Non-landed Properties,1000-1100,41146.52461,35025.04517,90-100,0221,COMPASSVALE ROAD,THE LUXURIE,19
3,2550,Non-landed Properties,900-1000,41146.52461,35025.04517,80-90,0221,COMPASSVALE ROAD,THE LUXURIE,19
2,2200,Non-landed Properties,700-800,41146.52461,35025.04517,70-80,0121,COMPASSVALE ROAD,THE LUXURIE,19
2,2250,Non-landed Properties,700-800,41146.52461,35025.04517,60-70,0221,COMPASSVALE ROAD,THE LUXURIE,19
2,2200,Non-landed Properties,700-800,41146.52461,35025.04517,70-80,0321,COMPASSVALE ROAD,THE LUXURIE,19
2,2300,Non-landed Properties,700-800,41146.52461,35025.04517,70-80,0221,COMPASSVALE ROAD,THE LUXURIE,19
2,2400,Non-landed Properties,700-800,41146.52461,35025.04517,70-80,0221,COMPASSVALE ROAD,THE LUXURIE,19
2,2600,Non-landed Properties,700-800,41146.52461,35025.04517,60-70,0221,COMPASSVALE ROAD,THE LUXURIE,19
3,2550,Non-landed Properties,1000-1100,41146.52461,35025.04517,90-100,0321,COMPASSVALE ROAD,THE LUXURIE,19
3,2650,Non-landed Properties,1000-1100,41146.52461,35025.04517,90-100,0121,COMPASSVALE ROAD,THE LUXURIE,19
3,2650,Non-landed Properties,1000-1100,41146.52461,35025.04517,90-100,0121,COMPASSVALE ROAD,THE LUXURIE,19
3,2700,Non-landed Properties,1000-1100,41146.52461,35025.04517,90-100,0121,COMPASSVALE ROAD,THE LUXURIE,19
3,2800,Non-landed Properties,1000-1100,41146.52461,35025.04517,90-100,0321,COMPASSVALE ROAD,THE LUXURIE,19
3,2700,Non-landed Properties,1000-1100,41146.52461,35025.04517,90-100,0221,COMPASSVALE ROAD,THE LUXURIE,19
2,2300,Non-landed Properties,700-800,41146.52461,35025.04517,60-70,0121,COMPASSVALE ROAD,THE LUXURIE,19
2,2100,Non-landed Properties,700-800,41146.52461,35025.04517,70-80,0121,COMPASSVALE ROAD,THE LUXURIE,19
2,2400,Non-landed Properties,700-800,41146.52461,35025.04517,70-80,0321,COMPASSVALE ROAD,THE LUXURIE,19
2,2350,Non-landed Properties,700-800,41146.52461,35025.04517,60-70,0221,COMPASSVALE ROAD,THE LUXURIE,19
2,2500,Non-landed Properties,700-800,41146.52461,35025.04517,70-80,0221,COMPASSVALE ROAD,THE LUXURIE,19
2,2200,Non-landed Properties,700-800,41146.52461,35025.04517,60-70,0121,COMPASSVALE ROAD,THE LUXURIE,19
2,2600,Non-landed Properties,700-800,41146.52461,35025.04517,70-80,0121,COMPASSVALE ROAD,THE LUXURIE,19
2,2300,Non-landed Properties,700-800,41146.52461,35025.04517,70-80,0121,COMPASSVALE ROAD,THE LUXURIE,19
2,2300,Non-landed Properties,700-800,41146.52461,35025.04517,70-80,0121,COMPASSVALE ROAD,THE LUXURIE,19
2,2600,Non-landed Properties,700-800,41146.52461,35025.04517,70-80,0321,COMPASSVALE ROAD,THE LUXURIE,19
2,2350,Non-landed Properties,700-800,41146.52461,35025.04517,70-80,0321,COMPASSVALE ROAD,THE LUXURIE,19
3,2700,Non-landed Properties,900-1000,41146.52461,35025.04517,80-90,0321,COMPASSVALE ROAD,THE LUXURIE,19
2,2300,Non-landed Properties,900-1000,41146.52461,35025.04517,80-90,0321,COMPASSVALE ROAD,THE LUXURIE,19
3,2800,Non-landed Properties,1000-1100,41146.52461,35025.04517,90-100,0321,COMPASSVALE ROAD,THE LUXURIE,19
3,2700,Non-landed Properties,1000-1100,41146.52461,35025.04517,90-100,0221,COMPASSVALE ROAD,THE LUXURIE,19
3,3000,Non-landed Properties,1000-1100,41146.52461,35025.04517,90-100,0121,COMPASSVALE ROAD,THE LUXURIE,19
3,2800,Non-landed Properties,1000-1100,41146.52461,35025.04517,90-100,0121,COMPASSVALE ROAD,THE LUXURIE,19
2,2300,Non-landed Properties,1100-1200,40837.85975,28723.57791,100-110,0321,YIO CHU KANG ROAD,SEASONS PARK,26
2,2200,Non-landed Properties,1000-1100,40837.85975,28723.57791,90-100,0321,YIO CHU KANG ROAD,SEASONS PARK,26
2,2800,Non-landed Properties,1100-1200,40837.85975,28723.57791,100-110,0321,YIO CHU KANG ROAD,SEASONS PARK,26
2,2200,Non-landed Properties,1000-1100,40837.85975,28723.57791,90-100,0321,YIO CHU KANG ROAD,SEASONS PARK,26
2,2800,Non-landed Properties,1100-1200,40837.85975,28723.57791,100-110,0221,YIO CHU KANG ROAD,SEASONS PARK,26
2,2300,Non-landed Properties,1000-1100,40837.85975,28723.57791,90-100,0221,YIO CHU KANG ROAD,SEASONS PARK,26
2,2200,Non-landed Properties,1000-1100,40837.85975,28723.57791,90-100,0221,YIO CHU KANG ROAD,SEASONS PARK,26
2,2050,Non-landed Properties,1100-1200,40837.85975,28723.57791,100-110,0221,YIO CHU KANG ROAD,SEASONS PARK,26
2,2100,Non-landed Properties,1000-1100,40837.85975,28723.57791,90-100,0321,YIO CHU KANG ROAD,SEASONS PARK,26
2,2200,Non-landed Properties,1000-1100,40837.85975,28723.57791,90-100,0221,YIO CHU KANG ROAD,SEASONS PARK,26
3,2600,Non-landed Properties,1200-1300,40837.85975,28723.57791,110-120,0121,YIO CHU KANG ROAD,SEASONS PARK,26
2,2100,Non-landed Properties,1000-1100,40837.85975,28723.57791,90-100,0121,YIO CHU KANG ROAD,SEASONS PARK,26
3,2700,Non-landed Properties,1200-1300,40837.85975,28723.57791,110-120,0121,YIO CHU KANG ROAD,SEASONS PARK,26
3,3100,Non-landed Properties,1200-1300,40837.85975,28723.57791,110-120,0221,YIO CHU KANG ROAD,SEASONS PARK,26
3,2650,Non-landed Properties,1200-1300,40837.85975,28723.57791,110-120,0321,YIO CHU KANG ROAD,SEASONS PARK,26
2,2300,Non-landed Properties,1000-1100,40837.85975,28723.57791,90-100,0321,YIO CHU KANG ROAD,SEASONS PARK,26
2,2400,Non-landed Properties,1400-1500,40837.85975,28723.57791,130-140,0321,YIO CHU KANG ROAD,SEASONS PARK,26
3,2600,Non-landed Properties,1200-1300,40837.85975,28723.57791,110-120,0121,YIO CHU KANG ROAD,SEASONS PARK,26
2,2000,Non-landed Properties,1000-1100,40837.85975,28723.57791,90-100,0121,YIO CHU KANG ROAD,SEASONS PARK,26
3,2450,Non-landed Properties,1200-1300,40837.85975,28723.57791,110-120,0121,YIO CHU KANG ROAD,SEASONS PARK,26
2,2200,Non-landed Properties,1000-1100,40837.85975,28723.57791,90-100,0121,YIO CHU KANG ROAD,SEASONS PARK,26
2,2400,Non-landed Properties,1000-1100,40837.85975,28723.57791,90-100,0121,YIO CHU KANG ROAD,SEASONS PARK,26
2,2150,Non-landed Properties,1000-1100,40837.85975,28723.57791,90-100,0221,YIO CHU KANG ROAD,SEASONS PARK,26
2,2300,Non-landed Properties,1000-1100,40837.85975,28723.57791,90-100,0321,YIO CHU KANG ROAD,SEASONS PARK,26
3,2600,Non-landed Properties,1200-1300,40837.85975,28723.57791,110-120,0221,YIO CHU KANG ROAD,SEASONS PARK,26
4,3000,Non-landed Properties,1500-1600,40837.85975,28723.57791,140-150,0221,YIO CHU KANG ROAD,SEASONS PARK,26
3,2450,Non-landed Properties,1200-1300,40837.85975,28723.57791,110-120,0221,YIO CHU KANG ROAD,SEASONS PARK,26
NA,10000,Semi-Detached House,2000-2500,34031.63524,22708.58747,200-250,0221,HOLLAND ROAD,LANDED HOUSING DEVELOPMENT,10
NA,15000,Detached House,7000-7500,34031.63524,22708.58747,650-700,0121,HOLLAND ROAD,LANDED HOUSING DEVELOPMENT,10
NA,23000,Detached House,>8000,34031.63524,22708.58747,>800,0221,HOLLAND ROAD,LANDED HOUSING DEVELOPMENT,10
NA,6600,Semi-Detached House,2500-3000,34031.63524,22708.58747,250-300,0121,HOLLAND ROAD,LANDED HOUSING DEVELOPMENT,10
3,3800,Non-landed Properties,1000-1100,33027.71259,28801.80963,90-100,0121,NEWTON ROAD,NEWTON 21,11
3,4450,Non-landed Properties,1200-1300,33027.71259,28801.80963,110-120,0321,NEWTON ROAD,NEWTON 21,11
